municipio,matfund,matfundpop,matmed,matmedpop,docfund,docfundpop,docmed,docmedpop,nestabfund,nestabfundpop,nestabmed,nestabmedpop,populacao,idh,pib
420980,462,0.14985,131,0.04249,41,0.01330,12,0.00389,6,0.00195,1,0.00032,3083,0.686,29640.02
420985,515,0.11245,132,0.02882,36,0.00786,20,0.00437,3,0.00066,1,0.00022,4580,0.743,23718.94
420990,1453,0.12167,318,0.02663,101,0.00846,37,0.00310,6,0.00050,1,0.00008,11942,0.704,26684.86
421000,1738,0.13784,463,0.03672,106,0.00841,35,0.00278,8,0.00063,2,0.00016,12609,0.737,45995.95
421003,605,0.10640,529,0.09304,42,0.00739,64,0.01126,2,0.00035,2,0.00035,5686,0.789,27843.14
421005,266,0.14910,64,0.03587,28,0.01570,8,0.00448,3,0.00168,1,0.00056,1784,0.662,23984.48
421010,6731,0.12016,2423,0.04325,412,0.00735,184,0.00328,28,0.00050,9,0.00016,56017,0.777,29691.89
421020,379,0.11050,104,0.03032,39,0.01137,20,0.00583,6,0.00175,2,0.00058,3430,0.698,13542.33
421030,982,0.12202,290,0.03603,57,0.00708,34,0.00422,4,0.00050,1,0.00012,8048,0.690,23206.50
421040,992,0.13764,220,0.03053,74,0.01027,26,0.00361,5,0.00069,1,0.00014,7207,0.768,25351.95
421050,3001,0.11814,772,0.03039,184,0.00724,73,0.00287,8,0.00031,4,0.00016,25403,0.781,42071.65
421055,196,0.10618,54,0.02925,19,0.01029,13,0.00704,2,0.00108,1,0.00054,1846,0.743,31692.10
421060,1774,0.10620,580,0.03472,102,0.00611,39,0.00233,9,0.00054,3,0.00018,16704,0.774,35791.94
421070,430,0.16797,117,0.04570,27,0.01055,15,0.00586,2,0.00078,1,0.00039,2560,0.657,18525.14
421080,711,0.10117,171,0.02433,54,0.00768,23,0.00327,3,0.00043,1,0.00014,7028,0.738,34345.31
421085,319,0.13656,94,0.04024,31,0.01327,12,0.00514,4,0.00171,1,0.00043,2336,0.708,23225.75
421090,453,0.10786,148,0.03524,41,0.00976,23,0.00548,2,0.00048,1,0.00024,4200,0.760,25774.79
421100,1094,0.09438,296,0.02553,68,0.00587,28,0.00242,5,0.00043,1,0.00009,11592,0.748,50555.54
421105,1336,0.13599,312,0.03176,65,0.00662,34,0.00346,7,0.00071,1,0.00010,9824,0.643,14007.04
421110,1202,0.14517,452,0.05459,81,0.00978,42,0.00507,6,0.00072,2,0.00024,8280,0.675,18765.23
421120,2467,0.13984,667,0.03781,158,0.00896,53,0.00300,12,0.00068,2,0.00011,17642,0.738,36240.10
421125,330,0.11387,98,0.03382,29,0.01001,15,0.00518,2,0.00069,1,0.00035,2898,0.701,45739.58
421130,11416,0.14399,2725,0.03437,490,0.00618,181,0.00228,31,0.00039,9,0.00011,79285,0.736,53237.11
421140,479,0.09687,146,0.02952,27,0.00546,17,0.00344,2,0.00040,1,0.00020,4945,0.765,31663.29
421145,484,0.11170,110,0.02539,34,0.00785,16,0.00369,3,0.00069,1,0.00023,4333,0.736,29151.17
421150,1380,0.09642,422,0.02949,75,0.00524,25,0.00175,5,0.00035,1,0.00007,14312,0.748,37131.33
421160,1475,0.09842,498,0.03323,117,0.00781,55,0.00367,10,0.00067,3,0.00020,14987,0.768,47637.55
421165,339,0.13664,150,0.06046,31,0.01249,29,0.01169,3,0.00121,1,0.00040,2481,0.706,32078.77
421170,2550,0.11192,730,0.03204,166,0.00729,85,0.00373,15,0.00066,5,0.00022,22785,0.755,42795.88
421175,2359,0.12744,569,0.03074,156,0.00843,58,0.00313,10,0.00054,3,0.00016,18510,0.740,37986.72
421180,704,0.09621,277,0.03786,66,0.00902,41,0.00560,7,0.00096,3,0.00041,7317,0.774,21722.50
421185,282,0.12663,67,0.03009,23,0.01033,13,0.00584,2,0.00090,1,0.00045,2227,0.695,38411.90
421187,217,0.14118,51,0.03318,20,0.01301,11,0.00716,2,0.00130,1,0.00065,1537,0.718,24667.43
421189,284,0.12019,66,0.02793,32,0.01354,16,0.00677,2,0.00085,1,0.00042,2363,0.664,24231.62
421190,23712,0.14093,5671,0.03370,1159,0.00689,447,0.00266,56,0.00033,17,0.00010,168259,0.757,29298.08
421200,960,0.12843,275,0.03679,64,0.00856,37,0.00495,5,0.00067,2,0.00027,7475,0.704,26720.39
421205,382,0.14675,71,0.02728,34,0.01306,14,0.00538,4,0.00154,1,0.00038,2603,0.671,41147.02
421210,1574,0.09727,467,0.02886,125,0.00772,60,0.00371,10,0.00062,3,0.00019,16182,0.737,35361.19
421220,2458,0.12790,750,0.03903,140,0.00728,63,0.00328,12,0.00062,3,0.00016,19218,0.704,28590.54
421223,477,0.13570,148,0.04211,34,0.00967,17,0.00484,4,0.00114,1,0.00028,3515,0.700,24582.99
421225,1283,0.14929,207,0.02409,60,0.00698,22,0.00256,2,0.00023,1,0.00012,8594,0.720,16729.95
421227,653,0.15600,156,0.03727,48,0.01147,25,0.00597,4,0.00096,1,0.00024,4186,0.659,32105.44
421230,1067,0.14384,170,0.02292,83,0.01119,19,0.00256,5,0.00067,1,0.00013,7418,0.716,24627.33
421240,447,0.11175,129,0.03225,42,0.01050,33,0.00825,4,0.00100,2,0.00050,4000,0.728,34444.66
421250,3861,0.12155,1287,0.04052,248,0.00781,91,0.00286,17,0.00054,4,0.00013,31764,0.743,21714.92
421260,290,0.10306,52,0.01848,26,0.00924,14,0.00498,2,0.00071,1,0.00036,2814,0.766,29308.92
421265,1056,0.10537,247,0.02465,88,0.00878,31,0.00309,10,0.00100,2,0.00020,10022,0.659,13121.66
421270,758,0.12695,203,0.03400,48,0.00804,29,0.00486,4,0.00067,2,0.00033,5971,0.716,27756.51
421280,3664,0.16276,853,0.03789,169,0.00751,66,0.00293,9,0.00040,3,0.00013,22511,0.756,38340.72
421290,2291,0.11509,558,0.02803,120,0.00603,66,0.00332,5,0.00025,3,0.00015,19906,0.783,52242.72
421300,418,0.11899,100,0.02847,30,0.00854,17,0.00484,2,0.00057,1,0.00028,3513,0.777,47633.82
421310,666,0.16797,244,0.06154,55,0.01387,18,0.00454,4,0.00101,1,0.00025,3965,0.758,159236.66
421315,307,0.10772,89,0.03123,25,0.00877,17,0.00596,2,0.00070,1,0.00035,2850,0.751,31153.01
421320,3845,0.11696,1120,0.03407,188,0.00572,70,0.00213,12,0.00037,4,0.00012,32874,0.780,59345.03
421330,679,0.14404,157,0.03331,53,0.01124,28,0.00594,5,0.00106,2,0.00042,4714,0.673,23050.77
421335,482,0.14143,135,0.03961,29,0.00851,14,0.00411,4,0.00117,1,0.00029,3408,0.689,32287.23
421340,1474,0.12760,349,0.03021,73,0.00632,41,0.00355,5,0.00043,2,0.00017,11552,0.693,19543.57
421350,2926,0.14044,593,0.02846,192,0.00922,40,0.00192,12,0.00058,2,0.00010,20834,0.760,46556.77
421360,4231,0.12003,1966,0.05577,320,0.00908,178,0.00505,17,0.00048,9,0.00026,35250,0.786,19967.54
421370,2123,0.12351,580,0.03374,150,0.00873,53,0.00308,7,0.00041,3,0.00017,17189,0.720,30698.90
421380,958,0.13077,207,0.02826,56,0.00764,16,0.00218,6,0.00082,1,0.00014,7326,0.718,21104.28
421390,180,0.11321,79,0.04969,22,0.01384,12,0.00755,4,0.00252,1,0.00063,1590,0.770,28517.51
421400,2120,0.12315,509,0.02957,123,0.00714,55,0.00319,9,0.00052,3,0.00017,17215,0.759,36814.88
421410,279,0.12183,66,0.02882,22,0.00961,11,0.00480,3,0.00131,1,0.00044,2290,0.737,23921.18
421415,373,0.12813,94,0.03229,27,0.00928,17,0.00584,2,0.00069,1,0.00034,2911,0.706,23030.68
421420,1049,0.10547,354,0.03559,68,0.00684,41,0.00412,6,0.00060,1,0.00010,9946,0.730,34596.81
421430,368,0.12831,89,0.03103,29,0.01011,12,0.00418,4,0.00139,1,0.00035,2868,0.753,35864.02
421440,788,0.12693,203,0.03270,37,0.00596,17,0.00274,2,0.00032,1,0.00016,6208,0.697,28317.21
421450,855,0.14300,245,0.04098,60,0.01004,21,0.00351,5,0.00084,1,0.00017,5979,0.729,26958.59
421460,857,0.11494,244,0.03273,57,0.00764,27,0.00362,3,0.00040,1,0.00013,7456,0.754,26086.09
421470,1028,0.08907,339,0.02937,51,0.00442,29,0.00251,3,0.00026,1,0.00009,11542,0.729,27137.80
421480,8215,0.11719,2736,0.03903,507,0.00723,285,0.00407,27,0.00039,13,0.00019,70100,0.802,37165.06
421490,485,0.10541,126,0.02739,30,0.00652,14,0.00304,2,0.00043,1,0.00022,4601,0.806,51596.12
421500,5359,0.12727,1563,0.03712,259,0.00615,100,0.00237,19,0.00045,4,0.00009,42106,0.738,25989.31
421505,311,0.12530,86,0.03465,25,0.01007,11,0.00443,4,0.00161,1,0.00040,2482,0.653,20142.27
421507,523,0.11281,241,0.05198,42,0.00906,24,0.00518,4,0.00086,1,0.00022,4636,0.714,21394.86
421510,1089,0.09468,301,0.02617,75,0.00652,30,0.00261,7,0.00061,1,0.00009,11502,0.754,23836.77
421520,544,0.11125,169,0.03456,48,0.00982,18,0.00368,4,0.00082,1,0.00020,4890,0.692,16384.60
421530,878,0.11513,288,0.03777,63,0.00826,25,0.00328,4,0.00052,1,0.00013,7626,0.744,23666.20
421535,487,0.12789,156,0.04097,43,0.01129,18,0.00473,4,0.00105,1,0.00026,3808,0.654,18631.33
421540,468,0.10000,141,0.03013,19,0.00406,12,0.00256,1,0.00021,1,0.00021,4680,0.784,36857.43
421545,1701,0.13667,400,0.03214,115,0.00924,48,0.00386,5,0.00040,3,0.00024,12446,0.700,22941.01
421550,2478,0.14802,620,0.03703,134,0.00800,52,0.00311,12,0.00072,2,0.00012,16741,0.698,25103.36
421555,263,0.11704,77,0.03427,24,0.01068,13,0.00579,2,0.00089,1,0.00045,2247,0.727,28456.53
421560,202,0.09453,59,0.02761,30,0.01404,17,0.00796,2,0.00094,1,0.00047,2137,0.757,22561.42
421565,1147,0.13756,715,0.08575,92,0.01103,77,0.00923,6,0.00072,2,0.00024,8338,0.705,16352.86
421567,972,0.11044,326,0.03704,56,0.00636,32,0.00364,4,0.00045,2,0.00023,8801,0.669,21806.09
421568,334,0.13446,100,0.04026,31,0.01248,18,0.00725,3,0.00121,1,0.00040,2484,0.682,19342.60
421569,192,0.14930,43,0.03344,14,0.01089,9,0.00700,2,0.00156,1,0.00078,1286,0.728,24512.30
421570,3008,0.13133,887,0.03873,193,0.00843,89,0.00389,14,0.00061,4,0.00017,22905,0.781,33332.32
421575,343,0.14376,127,0.05323,24,0.01006,11,0.00461,2,0.00084,1,0.00042,2386,0.677,23620.78
421580,10137,0.12129,3120,0.03733,473,0.00566,199,0.00238,36,0.00043,10,0.00012,83576,0.782,36126.71
421590,301,0.10517,112,0.03913,24,0.00839,14,0.00489,5,0.00175,1,0.00035,2862,0.731,21318.10
421600,1046,0.09347,263,0.02350,75,0.00670,51,0.00456,5,0.00045,2,0.00018,11191,0.769,30543.63
421605,619,0.11257,155,0.02819,40,0.00727,14,0.00255,4,0.00073,1,0.00018,5499,0.665,27031.82
421610,1095,0.11579,309,0.03267,79,0.00835,28,0.00296,6,0.00063,1,0.00011,9457,0.765,32563.82
421620,7013,0.13571,1850,0.03580,454,0.00879,167,0.00323,31,0.00060,8,0.00015,51677,0.762,78766.76
421625,542,0.08523,156,0.02453,54,0.00849,30,0.00472,6,0.00094,2,0.00031,6359,0.761,33793.70
421630,3705,0.10222,926,0.02555,169,0.00466,55,0.00152,13,0.00036,2,0.00006,36244,0.740,24532.34
421635,597,0.16105,132,0.03561,33,0.00890,18,0.00486,4,0.00108,1,0.00027,3707,0.738,44969.36
421640,918,0.12610,231,0.03173,69,0.00948,22,0.00302,4,0.00055,1,0.00014,7280,0.695,25987.74
421650,3369,0.12588,798,0.02982,265,0.00990,82,0.00306,19,0.00071,5,0.00019,26763,0.687,32219.50
421660,27385,0.11273,7926,0.03263,1407,0.00579,647,0.00266,70,0.00029,27,0.00011,242927,0.809,42262.21
421670,1527,0.11035,400,0.02891,109,0.00788,50,0.00361,10,0.00072,2,0.00014,13838,0.731,28018.17
421680,1083,0.12861,378,0.04489,82,0.00974,46,0.00546,18,0.00214,4,0.00048,8421,0.636,26541.76
421690,2759,0.11565,829,0.03475,134,0.00562,66,0.00277,10,0.00042,2,0.00008,23857,0.749,35419.61
421700,1735,0.13179,431,0.03274,102,0.00775,45,0.00342,4,0.00030,2,0.00015,13165,0.755,45063.06
421710,379,0.11885,110,0.03449,38,0.01192,18,0.00564,4,0.00125,1,0.00031,3189,0.742,23347.39
421715,211,0.11511,54,0.02946,23,0.01255,17,0.00927,2,0.00109,1,0.00055,1833,0.710,18422.43
421720,4279,0.10673,1764,0.04400,290,0.00723,182,0.00454,22,0.00055,11,0.00027,40090,0.801,36420.03
421725,687,0.12034,189,0.03311,37,0.00648,17,0.00298,3,0.00053,1,0.00018,5709,0.734,12692.10
421730,970,0.10022,349,0.03606,67,0.00692,41,0.00424,5,0.00052,2,0.00021,9679,0.755,33593.91
421740,2306,0.11125,690,0.03329,114,0.00550,37,0.00179,11,0.00053,2,0.00010,20728,0.769,23824.67
421750,1771,0.10117,461,0.02633,133,0.00760,58,0.00331,12,0.00069,4,0.00023,17506,0.779,46370.69
421755,299,0.09144,108,0.03303,27,0.00826,14,0.00428,2,0.00061,1,0.00031,3270,0.773,23441.82
421760,1440,0.10345,312,0.02241,122,0.00876,32,0.00230,8,0.00057,2,0.00014,13920,0.774,32998.94
421770,3989,0.13292,1384,0.04612,249,0.00830,132,0.00440,15,0.00050,5,0.00017,30010,0.728,25286.14
421775,308,0.12320,96,0.03840,29,0.01160,12,0.00480,4,0.00160,1,0.00040,2500,0.707,20183.65
421780,2193,0.11982,602,0.03289,151,0.00825,57,0.00311,7,0.00038,2,0.00011,18302,0.761,31407.39
421790,877,0.10091,272,0.03130,52,0.00598,25,0.00288,3,0.00035,1,0.00012,8691,0.737,47139.92
421795,239,0.14520,82,0.04982,18,0.01094,12,0.00729,2,0.00122,1,0.00061,1646,0.717,22223.34
421800,5378,0.14286,1286,0.03416,299,0.00794,110,0.00292,19,0.00050,5,0.00013,37645,0.760,39711.53
421810,628,0.11730,144,0.02690,36,0.00672,22,0.00411,2,0.00037,1,0.00019,5354,0.720,21402.05
421820,4660,0.10717,1251,0.02877,295,0.00678,89,0.00205,14,0.00032,3,0.00007,43484,0.784,42803.22
421825,1117,0.14299,413,0.05287,74,0.00947,34,0.00435,5,0.00064,1,0.00013,7812,0.659,24124.11
421830,2711,0.14132,698,0.03639,162,0.00844,60,0.00313,9,0.00047,3,0.00016,19183,0.706,54489.79
421835,407,0.10460,69,0.01773,31,0.00797,14,0.00360,2,0.00051,1,0.00026,3891,0.774,55797.59
421840,746,0.10552,189,0.02673,53,0.00750,23,0.00325,4,0.00057,1,0.00014,7070,0.729,20243.97
421850,961,0.12502,133,0.01730,44,0.00572,15,0.00195,2,0.00026,1,0.00013,7687,0.795,81477.73
421860,813,0.11161,223,0.03062,43,0.00590,19,0.00261,5,0.00069,1,0.00014,7284,0.775,32221.92
421870,12001,0.11436,3826,0.03646,758,0.00722,288,0.00274,41,0.00039,13,0.00012,104937,0.796,33649.56
421875,513,0.11248,134,0.02938,50,0.01096,26,0.00570,4,0.00088,1,0.00022,4561,0.752,25901.13
421880,1297,0.10128,365,0.02850,84,0.00656,43,0.00336,8,0.00062,1,0.00008,12806,0.740,40640.63
421885,313,0.12435,58,0.02304,26,0.01033,15,0.00596,2,0.00079,1,0.00040,2517,0.705,23335.42
421890,1472,0.13149,309,0.02760,94,0.00840,45,0.00402,10,0.00089,3,0.00027,11195,0.694,20760.80
421895,337,0.13633,102,0.04126,26,0.01052,13,0.00526,3,0.00121,1,0.00040,2472,0.699,27626.73
421900,2040,0.09627,505,0.02383,161,0.00760,83,0.00392,12,0.00057,3,0.00014,21190,0.772,37504.97
421910,492,0.13762,99,0.02769,34,0.00951,14,0.00392,3,0.00084,1,0.00028,3575,0.686,37064.40
421915,323,0.12807,106,0.04203,26,0.01031,16,0.00634,2,0.00079,1,0.00040,2522,0.629,23396.61
421917,621,0.13697,183,0.04036,42,0.00926,24,0.00529,3,0.00066,2,0.00044,4534,0.718,83563.22
421920,760,0.11974,231,0.03640,55,0.00867,17,0.00268,9,0.00142,1,0.00016,6347,0.700,39349.76
421930,6178,0.11765,2030,0.03866,326,0.00621,182,0.00347,21,0.00040,7,0.00013,52510,0.764,42364.49
421935,722,0.14400,196,0.03909,52,0.01037,25,0.00499,7,0.00140,2,0.00040,5014,0.673,23314.81
421940,461,0.11724,114,0.02899,33,0.00839,13,0.00331,3,0.00076,1,0.00025,3932,0.710,30881.48
421950,5860,0.11648,1899,0.03775,323,0.00642,163,0.00324,24,0.00048,8,0.00016,50309,0.775,32237.14
421960,368,0.09286,106,0.02675,35,0.00883,17,0.00429,4,0.00101,1,0.00025,3963,0.749,45607.66
421970,3453,0.12148,858,0.03019,217,0.00763,76,0.00267,11,0.00039,3,0.00011,28424,0.752,32943.06
421985,463,0.13912,78,0.02344,23,0.00691,14,0.00421,1,0.00030,1,0.00030,3328,0.761,20936.02
422000,1516,0.12060,156,0.01241,95,0.00756,21,0.00167,5,0.00040,1,0.00008,12570,0.659,17168.62
430003,658,0.13545,158,0.03252,45,0.00926,13,0.00268,4,0.00082,1,0.00021,4858,0.687,55081.87
430005,466,0.12417,102,0.02718,37,0.00986,16,0.00426,3,0.00080,1,0.00027,3753,0.750,66989.56
430010,1744,0.10554,435,0.02633,119,0.00720,40,0.00242,10,0.00061,2,0.00012,16524,0.694,28455.96
430020,729,0.10321,137,0.01940,72,0.01019,20,0.00283,7,0.00099,1,0.00014,7063,0.753,34772.75
430030,613,0.10087,150,0.02468,44,0.00724,13,0.00214,6,0.00099,1,0.00016,6077,0.672,15753.41
430040,8436,0.11373,2676,0.03608,528,0.00712,287,0.00387,45,0.00061,17,0.00023,74173,0.740,25890.38
430045,373,0.10480,129,0.03625,36,0.01012,19,0.00534,4,0.00112,1,0.00028,3559,0.695,25175.90
430047,198,0.10005,42,0.02122,28,0.01415,10,0.00505,3,0.00152,1,0.00051,1979,0.740,62677.88
430050,798,0.12357,216,0.03345,60,0.00929,27,0.00418,10,0.00155,2,0.00031,6458,0.671,70927.03
430055,167,0.10042,47,0.02826,26,0.01563,13,0.00782,2,0.00120,1,0.00060,1663,0.747,35425.58
430057,269,0.08907,56,0.01854,25,0.00828,10,0.00331,3,0.00099,1,0.00033,3020,0.734,27654.76
430060,29186,0.13950,7146,0.03416,1280,0.00612,381,0.00182,50,0.00024,16,0.00008,209213,0.699,12524.18
430063,755,0.10826,210,0.03011,61,0.00875,16,0.00229,6,0.00086,1,0.00014,6974,0.624,15008.24
430064,942,0.12702,235,0.03169,61,0.00823,30,0.00405,4,0.00054,1,0.00013,7416,0.682,13164.88
430066,124,0.09366,28,0.02115,14,0.01057,9,0.00680,2,0.00151,1,0.00076,1324,0.720,77749.08
430070,593,0.09878,116,0.01932,45,0.00750,16,0.00267,7,0.00117,2,0.00033,6003,0.740,32538.50
430080,1305,0.09996,356,0.02727,105,0.00804,48,0.00368,8,0.00061,4,0.00031,13055,0.758,40496.71
430085,476,0.13222,138,0.03833,45,0.01250,15,0.00417,4,0.00111,1,0.00028,3600,0.691,38201.48
430087,1091,0.19406,211,0.03753,79,0.01405,12,0.00213,5,0.00089,1,0.00018,5622,0.679,26766.37
430090,534,0.08499,169,0.02690,45,0.00716,16,0.00255,6,0.00095,1,0.00016,6283,0.772,133833.90
430100,2011,0.09745,503,0.02437,154,0.00746,36,0.00174,15,0.00073,2,0.00010,20637,0.769,52217.83
430105,1355,0.13768,309,0.03140,97,0.00986,23,0.00234,6,0.00061,1,0.00010,9842,0.740,24638.41
430107,315,0.10784,174,0.05957,31,0.01061,10,0.00342,4,0.00137,1,0.00034,2921,0.669,20140.95
430110,1870,0.13241,392,0.02776,111,0.00786,34,0.00241,9,0.00064,2,0.00014,14123,0.698,16592.98
430120,1583,0.11874,474,0.03555,135,0.01013,44,0.00330,15,0.00113,2,0.00015,13332,0.707,24995.39
430130,2186,0.11912,516,0.02812,179,0.00975,26,0.00142,17,0.00093,1,0.00005,18351,0.657,32643.03
430140,1048,0.10053,327,0.03137,72,0.00691,34,0.00326,9,0.00086,1,0.00010,10425,0.694,24221.72
430150,691,0.10304,137,0.02043,67,0.00999,20,0.00298,6,0.00089,1,0.00015,6706,0.743,41440.73
430155,348,0.09740,106,0.02967,30,0.00840,14,0.00392,2,0.00056,1,0.00028,3573,0.707,26082.49
430160,14955,0.12365,4170,0.03448,779,0.00644,310,0.00256,61,0.00050,14,0.00012,120943,0.740,24601.29
430163,1852,0.13459,328,0.02384,103,0.00749,23,0.00167,6,0.00044,1,0.00007,13760,0.696,17299.55
430165,582,0.09480,206,0.03356,59,0.00961,20,0.00326,6,0.00098,1,0.00016,6139,0.748,28395.89
430170,607,0.09159,152,0.02294,45,0.00679,22,0.00332,3,0.00045,1,0.00015,6627,0.719,30461.89
430175,761,0.10209,215,0.02884,66,0.00885,14,0.00188,9,0.00121,1,0.00013,7454,0.610,15355.95
430180,569,0.10746,158,0.02984,48,0.00907,14,0.00264,5,0.00094,1,0.00019,5295,0.710,33927.08
430185,364,0.11242,105,0.03243,50,0.01544,19,0.00587,5,0.00154,1,0.00031,3238,0.734,12939.60
430187,653,0.15540,143,0.03403,46,0.01095,13,0.00309,4,0.00095,1,0.00024,4202,0.662,47852.46
430190,1608,0.11979,408,0.03040,93,0.00693,34,0.00253,10,0.00074,2,0.00015,13423,0.670,24744.99
430192,142,0.08227,45,0.02607,24,0.01390,12,0.00695,2,0.00116,1,0.00058,1726,0.723,25296.31
430195,241,0.09537,95,0.03759,26,0.01029,10,0.00396,2,0.00079,1,0.00040,2527,0.763,45126.69
430200,1332,0.11876,263,0.02345,93,0.00829,25,0.00223,18,0.00160,1,0.00009,11216,0.650,16702.47
430205,301,0.14820,121,0.05958,27,0.01329,19,0.00935,4,0.00197,2,0.00098,2031,0.619,13680.22
430210,11852,0.09956,2946,0.02475,694,0.00583,266,0.00223,47,0.00039,12,0.00010,119049,0.778,48069.12
430215,276,0.13118,49,0.02329,26,0.01236,9,0.00428,3,0.00143,1,0.00048,2104,0.676,52738.78
430220,663,0.09878,135,0.02011,54,0.00805,15,0.00223,4,0.00060,1,0.00015,6712,0.762,28337.96
430222,262,0.10594,87,0.03518,28,0.01132,9,0.00364,3,0.00121,1,0.00040,2473,0.703,86135.32
430223,286,0.11042,59,0.02278,23,0.00888,8,0.00309,2,0.00077,1,0.00039,2590,0.731,60828.85
430225,230,0.08250,52,0.01865,26,0.00933,9,0.00323,4,0.00143,1,0.00036,2788,0.728,25679.93
430230,1552,0.13625,321,0.02818,88,0.00773,29,0.00255,8,0.00070,1,0.00009,11391,0.666,25929.56
430235,1417,0.10234,308,0.02224,92,0.00664,14,0.00101,9,0.00065,1,0.00007,13846,0.746,40561.86
430237,243,0.12229,221,0.11122,28,0.01409,33,0.01661,3,0.00151,2,0.00101,1987,0.723,24099.79
430240,1441,0.11749,287,0.02340,92,0.00750,27,0.00220,10,0.00082,1,0.00008,12265,0.739,21561.41
430245,941,0.12180,263,0.03404,73,0.00945,23,0.00298,16,0.00207,1,0.00013,7726,0.700,16856.95
430250,760,0.11957,199,0.03131,79,0.01243,24,0.00378,10,0.00157,2,0.00031,6356,0.692,40024.29
430258,224,0.10492,35,0.01639,26,0.01218,11,0.00515,3,0.00141,1,0.00047,2135,0.745,47342.47
430260,462,0.13600,106,0.03120,46,0.01354,14,0.00412,5,0.00147,1,0.00029,3397,0.674,20880.99
430265,445,0.08824,100,0.01983,35,0.00694,13,0.00258,4,0.00079,1,0.00020,5043,0.699,17390.55
430270,2584,0.12347,570,0.02723,140,0.00669,43,0.00205,12,0.00057,2,0.00010,20929,0.689,20409.85
430280,4143,0.12293,1096,0.03252,271,0.00804,106,0.00315,25,0.00074,6,0.00018,33702,0.704,23553.41
430290,1482,0.11665,359,0.02826,101,0.00795,31,0.00244,15,0.00118,2,0.00016,12705,0.700,23695.04
430300,9621,0.11655,2309,0.02797,644,0.00780,228,0.00276,49,0.00059,13,0.00016,82547,0.742,26888.12
430310,16284,0.12593,4957,0.03834,829,0.00641,334,0.00258,38,0.00029,17,0.00013,129307,0.757,38959.54
430320,598,0.11830,164,0.03244,55,0.01088,14,0.00277,7,0.00138,1,0.00020,5055,0.662,18829.80
430330,516,0.10626,109,0.02245,56,0.01153,20,0.00412,7,0.00144,1,0.00021,4856,0.719,31572.47
430340,498,0.10401,131,0.02736,35,0.00731,14,0.00292,3,0.00063,1,0.00021,4788,0.699,19234.91
430350,7593,0.11499,2249,0.03406,441,0.00668,187,0.00283,38,0.00058,9,0.00014,66034,0.697,30617.83
430355,307,0.11270,86,0.03157,27,0.00991,14,0.00514,3,0.00110,1,0.00037,2724,0.736,61001.38
430360,856,0.13259,216,0.03346,66,0.01022,20,0.00310,6,0.00093,1,0.00015,6456,0.697,22252.48
430367,346,0.10237,103,0.03047,30,0.00888,9,0.00266,3,0.00089,1,0.00030,3380,0.706,43145.21
430370,504,0.09076,139,0.02503,52,0.00936,15,0.00270,6,0.00108,1,0.00018,5553,0.738,24414.54
430380,556,0.10163,102,0.01864,44,0.00804,25,0.00457,3,0.00055,1,0.00018,5471,0.760,34165.71
430390,7259,0.10973,2389,0.03611,429,0.00648,125,0.00189,27,0.00041,6,0.00009,66156,0.745,43365.16
430400,608,0.13229,131,0.02850,47,0.01023,18,0.00392,7,0.00152,1,0.00022,4596,0.703,36825.17
430410,390,0.11659,88,0.02631,39,0.01166,20,0.00598,2,0.00060,1,0.00030,3345,0.708,24598.31
430420,3326,0.10624,816,0.02607,209,0.00668,81,0.00259,29,0.00093,4,0.00013,31306,0.674,24459.76
430430,592,0.09478,212,0.03394,56,0.00897,26,0.00416,6,0.00096,1,0.00016,6246,0.728,34009.61
430435,1479,0.15537,299,0.03141,96,0.01009,34,0.00357,9,0.00095,3,0.00032,9519,0.698,53684.81
430440,6199,0.13934,1421,0.03194,301,0.00677,109,0.00245,22,0.00049,6,0.00013,44489,0.748,23256.35
430450,6060,0.10846,1522,0.02724,421,0.00754,116,0.00208,47,0.00084,8,0.00014,55871,0.650,20327.86
430460,45286,0.13128,11541,0.03346,1838,0.00533,662,0.00192,92,0.00027,30,0.00009,344957,0.750,55103.53
430461,160,0.09254,40,0.02313,20,0.01157,9,0.00521,2,0.00116,1,0.00058,1729,0.713,23219.64
430462,207,0.12410,58,0.03477,26,0.01559,11,0.00659,2,0.00120,1,0.00060,1668,0.637,81518.20
430463,8349,0.16055,1913,0.03679,442,0.00850,116,0.00223,18,0.00035,5,0.00010,52004,0.743,29783.96
430465,403,0.11188,88,0.02443,42,0.01166,11,0.00305,4,0.00111,1,0.00028,3602,0.672,70151.94
430466,3766,0.14887,572,0.02261,201,0.00795,39,0.00154,14,0.00055,2,0.00008,25297,0.637,21267.98
